,type,company,title,salary,location,date,year
1781,DE,GENERAL MOTORS FINANCIAL COMPANY INC,DATA ENGINEER,111000.0,"ARLINGTON, TX",2018-11-14,2018
1865,DE,GENERAL MOTORS FINANCIAL COMPANY INC,DATA ENGINEER,115000.0,"ARLINGTON, TX",2018-08-28,2018
4086,DA,GENIUS MINDS LLC,DATA ANALYST,75000.0,"EDEN PRAIRIE, MN",2018-02-13,2018
4097,DA,GENIUS MINDS LLC,DATA ANALYST,75000.0,"RICHMOND, VA",2018-03-16,2018
3395,DS,GENIUS SPORTS MEDIA INC,DATA SCIENTIST,100090.0,"SANTA MONICA, CA",2018-01-31,2018
4573,DA,GENOME INTERNATIONAL CORPORATION,DATA ANALYST,78460.0,"CHESTERFIELD, MO",2018-04-16,2018
8681,DA,GEOADAPTIVE LLC,DATA ANALYST SCIENTIST,56846.0,"BOSTON, MA",2018-03-16,2018
1649,DE,GEOMETRIC RESULTS INC,DATA ENGINEER,108555.0,"SOUTHFIELD, MI",2018-12-13,2018
965,DA,GEORGETOWN UNIVERSITY,DATA ANALYST,53622.0,"WASHINGTON, DC",2018-06-29,2018
3185,DE,GEORGIA-PACIFIC LLC,SENIOR DATA ENGINEER,110000.0,"ATLANTA, GA",2018-04-19,2018
4593,DS,GET HEAL INC,DATA SCIENTIST,115000.0,"LOS ANGELES, CA",2018-02-15,2018
4574,DA,GIFT OF LIFE DONOR PROGRAM,DATA ANALYST,78478.0,"PHILADELPHIA, PA",2018-03-16,2018
1087,ML,GILEAD SCIENCES INC,RESEARCH SCIENTIST I ANALYTICAL OPERATIONS,108846.0,"FOSTER CITY, CA",2018-03-16,2018
1094,ML,GILEAD SCIENCES INC,"RESEARCH SCIENTIST I, BIOLOGY",84760.0,"FOSTER CITY, CA",2018-02-09,2018
1104,ML,GILEAD SCIENCES INC,"RESEARCH SCIENTIST I, PROCESS DEVELOPMENT",78582.0,"OCEANSIDE, CA",2018-04-27,2018
1105,ML,GILEAD SCIENCES INC,"RESEARCH SCIENTIST I, PROCESS DEVELOPMENT",78582.0,"OCEANSIDE, CA",2018-04-18,2018
1106,ML,GILEAD SCIENCES INC,"RESEARCH SCIENTIST I, PROCESS DEVELOPMENT",84760.0,"FOSTER CITY, CA",2018-02-09,2018
7076,DS,GIPHY INC,DATA SCIENTIST,165000.0,"NEW YORK, NY",2018-09-06,2018
7080,DS,GIPHY INC,DATA SCIENTIST,165000.0,"NEW YORK, NY",2018-09-05,2018
6064,DS,GITHUB INC,DATA SCIENTIST,135000.0,"SAN FRANCISCO, CA",2018-03-14,2018
6750,DS,GITHUB INC,DATA SCIENTIST,150000.0,"SAN FRANCISCO, CA",2018-03-14,2018
3606,DE,GLASSDOOR INC,SENIOR DATA ENGINEER,148000.0,"MILL VALLEY, CA",2018-05-09,2018
3651,DE,GLASSDOOR INC,SENIOR DATA ENGINEER,152000.0,"MILL VALLEY, CA",2018-05-23,2018
917,ML,GLAXOSMITHKLINE LLC,MACHINE LEARNING ENGINEER,79040.0,"COLLEGEVILLE, PA",2018-10-30,2018
918,ML,GLAXOSMITHKLINE LLC,MACHINE LEARNING ENGINEER,79040.0,"COLLEGEVILLE, PA",2018-12-14,2018
285,DS,GLAXOSMITHKLINE LLC,DATA SCIENTIST,58450.0,"COLLEGEVILLE, PA",2018-09-25,2018
1131,DS,GLAXOSMITHKLINE LLC,DATA SCIENTIST,77000.0,"SAN FRANCISCO, CA",2018-01-05,2018
1132,DS,GLAXOSMITHKLINE LLC,DATA SCIENTIST,77000.0,"SAN FRANCISCO, CA",2018-03-06,2018
5315,DS,GLINT INC,DATA SCIENTIST,122824.0,"REDWOOD CITY, CA",2018-03-27,2018
5316,DS,GLINT INC,DATA SCIENTIST,122824.0,"REDWOOD CITY, CA",2018-03-15,2018
3585,DA,GLOBAL DATA MART INC,DATA ANALYST,72000.0,"RICHMOND, VA",2018-02-20,2018
4263,DA,GLOBAL DATA MART INC,DATA ANALYST,75600.0,"RICHMOND, VA",2018-09-11,2018
3592,DA,GLOBAL INFOTECH LLC,DATA ANALYST,72000.0,"BELLEVUE, WA",2018-03-14,2018
103,DE,GLOBAL PAYMENT HOLDING COMPANY,DATA ENGINEER,58000.0,"CHARLOTTE, NC",2018-03-15,2018
1098,DE,GLOBAL WIRELESS SOLUTIONS INC,DATA ENGINEER,92019.0,"DULLES, VA",2018-03-09,2018
5295,DA,GLOBALSYNC LLC,DATA ANALYST,85500.0,"NEWARK, CA",2018-03-18,2018
3586,DA,GLOBALTEK SYSTEMS LLC,DATA ANALYST,72000.0,"SUNNYVALE, CA",2018-03-19,2018
5547,DA,GLOBALTEK SYSTEMS LLC,DATA ANALYST,90000.0,"SUNNYVALE, CA",2018-03-19,2018
1591,DE,GLU MOBILE INC,DATA ENGINEER,105000.0,"SAN FRANCISCO, CA",2018-02-22,2018
8464,DS,GM CRUISE LLC,SENIOR DATA SCIENTIST,162000.0,"SAN FRANCISCO, CA",2018-02-09,2018
3580,DE,GM CRUISE LLC,SENIOR DATA ENGINEER,145000.0,"SAN FRANCISCO, CA",2018-04-11,2018
1084,DS,GNOMMME LLC,DATA SCIENTIST,75733.0,"BOSTON, MA",2018-03-19,2018
662,DA,GOBOTTLEROCKET INC,DATA ANALYST,45000.0,"IRVINE, CA",2018-03-16,2018
2494,DA,GOBOTTLEROCKET INC,DATA ANALYST,65000.0,"IRVINE, CA",2018-03-22,2018
3581,DA,GOBY INC,DATA ANALYST,72000.0,"CHICAGO, IL",2018-03-18,2018
3812,DA,GOCOOL INC,DATA ANALYST,74000.0,"PUYALLUP, WA",2018-03-06,2018
3224,DS,GODADDYCOM LLC,DATA SCIENTIST,100000.0,"TEMPE, AZ",2018-03-08,2018
5234,DS,GODADDYCOM LLC,DATA SCIENTIST,121000.0,"CARLSBAD, CA",2018-02-23,2018
5472,DS,GODADDYCOM LLC,DATA SCIENTIST,125000.0,"SUNNYVALE, CA",2018-02-23,2018
7733,DS,GODADDYCOM LLC,SENIOR DATA SCIENTIST,112000.0,"KIRKLAND, WA",2018-02-13,2018
5473,DS,GOFUNDME INC,DATA SCIENTIST,125000.0,"SAN FRANCISCO, CA",2018-03-07,2018
10295,DS,GOGO LLC,DATA SCIENCE ENGINEER,83500.0,"CHICAGO, IL",2018-03-13,2018
1019,DS,GOGOTECH II LLC,DATA SCIENTIST,75000.0,"NEW YORK, NY",2018-03-12,2018
392,DA,GOLDEN SECTION VENTURES LLC,DATA ANALYST,77940.0,"HOUSTON, TX",2018-03-08,2018
393,DA,GOLDEN SECTION VENTURES LLC,DATA ANALYST,77940.0,"HOUSTON, TX",2018-03-08,2018
2300,DE,GOLDEN STATE WARRIORS LLC,DATA ENGINEER,130000.0,"OAKLAND, CA",2018-07-18,2018
1009,DA,GOLDWIND USA INC,DATA ANALYST,54579.0,"CHICAGO, IL",2018-03-14,2018
384,DS,GOOD RESEARCH LLC,DATA SCIENTIST,62500.0,"EL CERRITO, CA",2018-03-15,2018
9369,DS,GOODREADS LLC,DATA SCIENTIST I,112000.0,"SAN FRANCISCO, CA",2018-11-09,2018
2342,DE,GOODRX INC,DATA ENGINEER,131144.0,"SANTA MONICA, CA",2018-09-24,2018
2573,DS,GOODWATER CAPITAL LLC,DATA SCIENTIST,93000.0,"SAN MATEO, CA",2018-03-19,2018
5791,DS,GOOGLE LLC,DATA SCIENTIST,130000.0,"MOUNTAIN VIEW, CA",2018-04-06,2018
5881,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2018-01-29,2018
5882,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2018-02-12,2018
5883,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2018-02-05,2018
5885,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2018-02-08,2018
5887,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2018-03-05,2018
5888,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2018-02-05,2018
5890,DS,GOOGLE LLC,DATA SCIENTIST,131200.0,"MOUNTAIN VIEW, CA",2018-02-06,2018
6061,DS,GOOGLE LLC,DATA SCIENTIST,135000.0,"NEW YORK, NY",2018-07-03,2018
6189,DS,GOOGLE LLC,DATA SCIENTIST,136370.0,"MOUNTAIN VIEW, CA",2018-02-06,2018
6239,DS,GOOGLE LLC,DATA SCIENTIST,138000.0,"SUNNYVALE, CA",2018-02-08,2018
6462,DS,GOOGLE LLC,DATA SCIENTIST,141000.0,"NEW YORK, CA",2018-05-23,2018
6463,DS,GOOGLE LLC,DATA SCIENTIST,141000.0,"NEW YORK, NY",2018-05-23,2018
6645,DS,GOOGLE LLC,DATA SCIENTIST,147000.0,"NEW YORK, NY",2018-12-21,2018
6751,DS,GOOGLE LLC,DATA SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2018-07-03,2018
6849,DS,GOOGLE LLC,DATA SCIENTIST,154000.0,"NEW YORK, NY",2018-11-29,2018
6851,DS,GOOGLE LLC,DATA SCIENTIST,154000.0,"MOUNTAIN VIEW, CA",2018-11-16,2018
6946,DS,GOOGLE LLC,DATA SCIENTIST,157000.0,"MOUNTAIN VIEW, CA",2018-06-11,2018
6953,DS,GOOGLE LLC,DATA SCIENTIST,158000.0,"MOUNTAIN VIEW, CA",2018-04-06,2018
7054,DS,GOOGLE LLC,DATA SCIENTIST,164000.0,"MOUNTAIN VIEW, CA",2018-01-31,2018
7055,DS,GOOGLE LLC,DATA SCIENTIST,164000.0,"MOUNTAIN VIEW, CA",2018-05-21,2018
7193,DS,GOOGLE LLC,DATA SCIENTIST,175000.0,"SAN BRUNO, CA",2018-05-09,2018
7268,DS,GOOGLE LLC,DATA SCIENTIST,187000.0,"SUNNYVALE, CA",2018-05-14,2018
933,ML,GOOGLE LLC,RESEARCH SCIENTIST,144000.0,"SEATTLE, WA",2018-01-24,2018
944,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK CITY, NY",2018-12-20,2018
953,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2018-02-22,2018
954,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2018-02-06,2018
955,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2018-02-06,2018
956,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2018-01-30,2018
966,ML,GOOGLE LLC,RESEARCH SCIENTIST,151800.0,"NEW YORK, NY",2018-02-05,2018
968,ML,GOOGLE LLC,RESEARCH SCIENTIST,155000.0,"MOUNTAIN VIEW, CA",2018-02-06,2018
970,ML,GOOGLE LLC,RESEARCH SCIENTIST,164000.0,"NEW YORK, NY",2018-06-04,2018
971,ML,GOOGLE LLC,RESEARCH SCIENTIST,164000.0,"NEW YORK, NY",2018-05-24,2018
973,ML,GOOGLE LLC,RESEARCH SCIENTIST,170000.0,"MOUNTAIN VIEW, CA",2018-06-05,2018
974,ML,GOOGLE LLC,RESEARCH SCIENTIST,173000.0,"VENICE, CA",2018-03-06,2018
980,ML,GOOGLE LLC,RESEARCH SCIENTIST,190000.0,"SAN FRANCISCO, CA",2018-02-08,2018
982,ML,GOOGLE LLC,RESEARCH SCIENTIST,250000.0,"NEW YORK, NY",2018-02-02,2018
2158,DE,GOPRO INC,DATA ENGINEER,124762.0,"SAN MATEO, CA",2018-01-19,2018
749,DA,GP STRATEGIES CORPORATION,DATA ANALYST,50000.0,"GRAND BLANC, MI",2018-03-21,2018
1211,DS,GRAB TECHNOLOGY CORP,DATA SCIENTIST,78666.0,"SEATTLE, WA",2018-03-28,2018
2297,DE,GRACENOTE INC (A NIELSEN COMPANY),DATA ENGINEER,130000.0,"EMERYVILLE, CA",2018-03-02,2018
2250,DS,GRAM LABS INC,DATA SCIENTIST,90000.0,"ARLINGTON, VA",2018-03-12,2018
10347,DS,GRAND CANAL SOLUTIONS INC,DATA SCIENCE ENGINEER,110864.0,"LOS GATOS, CA",2018-02-27,2018
4346,DA,GRAND ROUNDS INC,DATA ANALYST,76128.0,"RENO, NV",2018-03-07,2018
1339,DA,GRAPNEL TECH SERVICES LLC,DATA ANALYST,60000.0,"BLOOMSBURG, PA",2018-11-20,2018
1378,DA,GRAPNEL TECH SERVICES LLC,DATA ANALYST,60000.0,"BLOOMSBURG, PA",2018-07-19,2018
5070,DA,GRAPNEL TECH SERVICES LLC,DATA ANALYST,84000.0,"BLOOMSBURG, PA",2018-12-05,2018
758,ML,GRAVITY JACK INC,MACHINE LEARNING & COMPUTER VISION ENGINEER,58500.0,"LIBERTY LAKE, WA",2018-03-21,2018
759,ML,GRAVITY JACK INC,MACHINE LEARNING & COMPUTER VISION ENGINEER,58500.0,"LIBERTY LAKE, WA",2018-03-26,2018
1256,DA,GREAT LAKES BEHAVIORAL RESEARCH INSTITUTE,DATA ANALYST,58140.0,"PITTSBURGH, PA",2018-03-22,2018
1257,DA,GREAT LAKES BEHAVIORAL RESEARCH INSTITUTE,DATA ANALYST,58140.0,"PITTSBURGH, PA",2018-03-22,2018
458,DA,GREEN HOPE TRADING INC,DATA ANALYST,84000.0,"ELMHURST, NY",2018-03-19,2018
4906,DA,GREEN LITE GLOBAL TRADING INC,DATA ANALYST,81037.0,"COLLEGE POINT, NY",2018-03-09,2018
5404,DA,GREENBYTE TECHNOLOGIES LLC,DATA ANALYST,88000.0,"DES MOINES, IA",2018-07-02,2018
5791,DA,GREENBYTE TECHNOLOGIES LLC,DATA ANALYST,93000.0,"MORRISVILLE, NC",2018-07-20,2018
10273,DA,GREENERU INC,DATA ANALYTICS DEVELOPER,70000.0,"WATERTOWN, MA",2018-03-19,2018
4904,DA,GREENLITE GLOBAL TRADING INC,DATA ANALYST,81037.0,"COLLEGE POINT, NY",2018-03-09,2018
4905,DA,GREENLITE GLOBAL TRADING INC,DATA ANALYST,81037.0,"COLLEGE POINT, NY",2018-03-09,2018
4405,DA,GRENZA INC,DATA ANALYST,77000.0,"HOUSTON, TX",2018-03-20,2018
3259,DS,GREY MATTER TECHNOLOGIES LLC,DATA SCIENTIST,100000.0,"NOVATO, CA",2018-03-02,2018
5138,DA,GREYPOINT INC,DATA ANALYST,85000.0,"SEATTLE, WA",2018-12-27,2018
10352,DS,GRIDXINC,DATA SCIENCE ENGINEER,115000.0,"MILPITAS, CA",2018-05-04,2018
4441,DS,GRINDR LLC,DATA SCIENTIST,114000.0,"WEST HOLLYWOOD, CA",2018-02-23,2018
674,DS,GROOVE HEALTH INC,DATA SCIENTIST,70000.0,"CHICAGO, IL",2018-03-16,2018
698,DS,GROOVE HEALTH INC,DATA SCIENTIST,70000.0,"CHICAGO, IL",2018-03-16,2018
226,DS,GROUPCONNECT LLC,DATA SCIENTIST,52000.0,"CHICAGO, IL",2018-02-28,2018
7499,DS,GROUPCONNECT LLC,SENIOR DATA SCIENTIST,90200.0,"BOSTON, MA",2018-02-28,2018
7554,DS,GROUPCONNECT LLC,SENIOR DATA SCIENTIST,95000.0,"CHICAGO, IL",2018-02-28,2018
7890,DS,GROUPCONNECT LLC,SENIOR DATA SCIENTIST,122750.0,"BOSTON, MA",2018-02-28,2018
7893,DS,GROUPCONNECT LLC,SENIOR DATA SCIENTIST,122750.0,"BOSTON, MA",2018-02-28,2018
225,DS,GROUPECONNECT LLC,DATA SCIENTIST,52000.0,"CHICAGO, IL",2018-04-09,2018
7498,DS,GROUPECONNECT LLC,SENIOR DATA SCIENTIST,90200.0,"BOSTON, MA",2018-04-09,2018
7553,DS,GROUPECONNECT LLC,SENIOR DATA SCIENTIST,95000.0,"CHICAGO, IL",2018-04-09,2018
7892,DS,GROUPECONNECT LLC,SENIOR DATA SCIENTIST,122750.0,"BOSTON, MA",2018-04-09,2018
1101,DS,GROUPON INC,DATA SCIENTIST,76100.0,"CHICAGO, IL",2018-03-02,2018
2651,DS,GROUPON INC,DATA SCIENTIST,94300.0,"CHICAGO, IL",2018-02-13,2018
2652,DS,GROUPON INC,DATA SCIENTIST,94300.0,"CHICAGO, IL",2018-02-13,2018
5296,DS,GROUPON INC,DATA SCIENTIST,122200.0,"PALO ALTO, CA",2018-02-14,2018
5297,DS,GROUPON INC,DATA SCIENTIST,122200.0,"PALO ALTO, CA",2018-02-13,2018
5987,DS,GROUPON INC,DATA SCIENTIST,134000.0,"SEATTLE, WA",2018-03-21,2018
5988,DS,GROUPON INC,DATA SCIENTIST,134000.0,"SEATTLE, WA",2018-03-08,2018
6670,DS,GROUPON INC,DATA SCIENTIST,147400.0,"PALO ALTO, CA",2018-02-14,2018
9444,DS,GROUPON INC,DATA SCIENTIST II,76100.0,"CHICAGO, IL",2018-02-13,2018
4088,DA,GROUPON INC,DATA ANALYST,75000.0,"CHICAGO, IL",2018-02-27,2018
1371,DE,GROUPON INC,DATA ENGINEER,99500.0,"CHICAGO, IL",2018-02-08,2018
5753,DS,GRUBHUB HOLDINGS INC,DATA SCIENTIST,130000.0,"CHICAGO, IL",2018-01-30,2018
5768,DS,GRUBHUB HOLDINGS INC,DATA SCIENTIST,130000.0,"CHICAGO, IL",2018-04-13,2018
8172,DS,GRUBHUB HOLDINGS INC,SENIOR DATA SCIENTIST,140000.0,"CHICAGO, IL",2018-01-31,2018
8176,DS,GRUBHUB HOLDINGS INC,SENIOR DATA SCIENTIST,140000.0,"CHICAGO, IL",2018-01-31,2018
9614,DS,GRUBHUB HOLDINGS INC,DATA SCIENTIST II,130000.0,"NEW YORK, NY",2018-07-18,2018
4067,DA,GRUBHUB HOLDINGS INC,DATA ANALYST,75000.0,"NEW YORK, NY",2018-03-20,2018
4869,DA,GRUBHUB HOLDINGS INC,DATA ANALYST,80912.0,"CHICAGO, IL",2018-11-26,2018
4870,DA,GRUBHUB HOLDINGS INC,DATA ANALYST,80912.0,"CHICAGO, IL",2018-11-26,2018
5001,DA,GRUBHUB HOLDINGS INC,DATA ANALYST,83000.0,"CHICAGO, IL",2018-10-24,2018
8273,DA,GRUBHUB HOLDINGS INC,DATA ANALYST FINANCE,75000.0,"CHICAGO, IL",2018-03-01,2018
1722,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER,110000.0,"NEW YORK, NY",2018-03-23,2018
2181,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER,125000.0,"CHICAGO, IL",2018-10-31,2018
2195,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER,125000.0,"NEW YORK, NY",2018-02-14,2018
2391,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER,135000.0,"CHICAGO, IL",2018-02-08,2018
3503,DE,GRUBHUB HOLDINGS INC,SENIOR DATA ENGINEER,138861.0,"NEW YORK, NY",2018-11-21,2018
3633,DE,GRUBHUB HOLDINGS INC,SENIOR DATA ENGINEER,150000.0,"NEW YORK, NY",2018-03-19,2018
9969,DA,GSN GAMES INC,SENIOR DATA ANALYST,120000.0,"PALO ALTO, CA",2018-03-20,2018
5800,DA,GSS INFOTECH CT INC,DATA ANALYST,93181.0,"MILPITAS, CA",2018-10-22,2018
8591,DA,GSS INFOTECH CT INC,DATA ANALYST LEAD - INFORMATICA ADMINISTRATOR,90000.0,"ATLANTA, GA",2018-06-19,2018
4607,DA,GSSR INC,DATA ANALYST,79000.0,"NEWARK, NJ",2018-03-30,2018
5527,DA,GSSR INC,DATA ANALYST,90000.0,"WHIPPANY, NJ",2018-06-11,2018
5540,DA,GSSR INC,DATA ANALYST,90000.0,"WHIPPANY, NJ",2018-03-07,2018
5543,DA,GSSR INC,DATA ANALYST,90000.0,"WHIPPANY, NJ",2018-03-07,2018
6352,DA,GSSR INC,DATA ANALYST,112000.0,"SAN FRANCISCO, CA",2018-03-19,2018
5,DA,GT INDUSTRIAL PRODUCTS LLC,DATA ANALYST,40740.0,"NORTHGLENN, CO",2018-03-22,2018
3709,DE,GUARDANT HEALTH INC,SENIOR DATA ENGINEER,160000.0,"REDWOOD CITY, CA",2018-01-02,2018
6760,DS,GUARDIAN ANALYTICS INC,DATA SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2018-03-13,2018
5770,DS,GUIDELINE INC,DATA SCIENTIST,130000.0,"SAN MATEO, CA",2018-09-05,2018
10310,DA,GUIDEONE MUTUAL INSURANCE COMPANY,"DATA ANALYTICS DEVELOPER, PROGRAMMER II",62000.0,"WEST DES MOINES, IA",2018-02-28,2018
2535,DS,GUIDEWIRE SOFTWARE INC,DATA SCIENTIST,92955.0,"SAN MATEO, CA",2018-03-06,2018
2566,DS,GUIDEWIRE SOFTWARE INC,DATA SCIENTIST,93000.0,"SAN MATEO, CA",2018-03-20,2018
2576,DS,GUIDEWIRE SOFTWARE INC,DATA SCIENTIST,93000.0,"SAN MATEO, CA",2018-03-20,2018
4772,DS,GUIDEWIRE SOFTWARE INC,DATA SCIENTIST,115887.0,"SAN MATEO, CA",2018-03-06,2018
2895,DS,GUMGUM INC,DATA SCIENTIST,95555.0,"SANTA MONICA, CA",2018-03-20,2018
957,DE,GUMGUM INC,DATA ENGINEER,90000.0,"SANTA MONICA, CA",2018-03-20,2018
979,DE,GUMGUM INC,DATA ENGINEER,90000.0,"SANTA MONICA, CA",2018-03-27,2018
3256,DA,GURU KIRPA INC,DATA ANALYST,70000.0,"NEW CASTLE, DE",2018-03-23,2018
2845,DE,GYFT INC,DATA ENGINEER,175000.0,"MOUNTAIN VIEW, CA",2018-03-06,2018
3792,DE,GYFT INC,SENIOR DATA ENGINEER,178500.0,"MOUNTAIN VIEW, CA",2018-04-11,2018
1281,DA,GYRFALCON TECHNOLOGY INC,DATA ANALYST,58885.0,"MILPITAS, CA",2018-03-23,2018
1408,DE,H-3 TECHNOLOGIES,DATA ENGINEER,100000.0,"PLANO, TX",2018-10-16,2018
10391,DS,H2OAI INC,DATA SCIENCE ENGINEER,140000.0,"MOUNTAIN VIEW, CA",2018-03-06,2018
3033,DE,HACHETTE BOOK GROUP INC,SENIOR DATA ENGINEER,95000.0,"BOSTON, MA",2018-06-26,2018
5319,DA,HADIAMONDSTAR SOFTWARE SOLUTIONS LLC,DATA ANALYST,86000.0,"RICHMOND, VA",2018-04-11,2018
4273,DA,HAIR DIRECT INC,DATA ANALYST,75700.0,"LANCASTER, PA",2018-01-31,2018
4274,DA,HAIR DIRECT INC,DATA ANALYST,75700.0,"LANCASTER, PA",2018-03-02,2018
476,DE,HALCYON SOLUTIONS INC,DATA ENGINEER,76586.0,"DUBLIN, OH",2018-02-07,2018
5700,DA,HALLMARK GLOBAL TECHNOLOGIES INC,DATA ANALYST,92000.0,"PLANO, TX",2018-03-08,2018
6173,DA,HALLMARK GLOBAL TECHNOLOGIES INC,DATA ANALYST,102000.0,"ST. LOUIS, MO",2018-08-27,2018
167,DS,HALOS INSURANCE INC,DATA SCIENTIST,182700.0,"WASHINGTON DC, DC",2018-07-13,2018
168,DS,HALOS INSURANCE INC,DATA SCIENTIST,182700.0,"CARY, NC",2018-07-20,2018
1164,DA,HANUSOFT INC,DATA ANALYST,57000.0,"RICHMOND, VA",2018-03-09,2018
1165,DA,HANUSOFT INC,DATA ANALYST,57000.0,"RICHMOND, VA",2018-03-09,2018
2338,DA,HANUSOFT INC,DATA ANALYST,64000.0,"CHICAGO, IL",2018-03-20,2018
5691,DA,HANUSOFT INC,DATA ANALYST,91520.0,"RICHMOND, VA",2018-08-22,2018
5692,DA,HANUSOFT INC,DATA ANALYST,91520.0,"RICHMOND, VA",2018-08-22,2018
8649,DA,HANUSOFT INC,DATA ANALYST OPERATIONS RESEARCH,104000.0,"MCLEAN, VA",2018-08-21,2018
8650,DA,HANUSOFT INC,DATA ANALYST OPERATIONS RESEARCH,104000.0,"MCLEAN, VA",2018-08-22,2018
10045,DS,HANWECK ASSOCIATES LLC,DATA SCIENCE ANALYST,85000.0,"NEW YORK, NY",2018-03-20,2018
796,DS,HARLAND CLARKE CORPORATION,DATA SCIENTIST,71099.0,"SAN ANTONIO, TX",2018-02-16,2018
3215,DS,HART ENERGY PUBLISHING LLLP,DATA SCIENTIST,100000.0,"HOUSTON, TX",2018-04-04,2018
591,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,80101.0,"CHARLOTTE, NC",2018-10-22,2018
665,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,83470.0,"CHARLOTTE, NC",2018-06-26,2018
666,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,83491.0,"HARTFORD, CT",2018-03-01,2018
838,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,87100.0,"HARTFORD, CT",2018-09-06,2018
851,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,87818.0,"CHARLOTTE, NC",2018-02-19,2018
852,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,87818.0,"CHARLOTTE, NC",2018-02-12,2018
853,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,87818.0,"CHARLOTTE, NC",2018-02-20,2018
1023,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,90459.0,"HARTFORD, CT",2018-10-31,2018
1314,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,96990.0,"HARTFORD, CT",2018-06-11,2018
1315,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,96990.0,"HARTFORD, CT",2018-03-28,2018
1316,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,96990.0,"HARTFORD, CT",2018-05-21,2018
1541,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,103563.0,"HARTFORD, CT",2018-02-20,2018
1613,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,105893.0,"CHARLOTTE, NC",2018-11-06,2018
1831,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER,114650.0,"HARTFORD, CT",2018-07-16,2018
3195,DE,HARTFORD FIRE INSURANCE COMPANY,SENIOR DATA ENGINEER,110510.0,"HARTFORD, CT",2018-06-07,2018
3221,DE,HARTFORD FIRE INSURANCE COMPANY,SENIOR DATA ENGINEER,114650.0,"HARTFORD, CT",2018-09-21,2018
3856,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER - SALES INSIGHTS & ANALYTICS,90459.0,"HARTFORD, CT",2018-10-10,2018
3964,DE,HARTFORD FIRE INSURANCE COMPANY,DATA ENGINEER CONSULTANT,69971.0,"HARTFORD, CT",2018-03-19,2018
2669,DE,HBK NEW YORK LLC,DATA ENGINEER,150000.0,"NEW YORK, NY",2018-08-28,2018
9415,DS,HCA MANAGEMENT SERVICES LP,DATA SCIENTIST I CLINICAL DATA MANAGER,68099.0,"NASHVILLE, TN",2018-02-14,2018
8089,DA,HCA MANAGEMENT SERVICES LP,DATA ANALYST BI ANALYST,56160.0,"NASHVILLE, TN",2018-02-15,2018
359,DA,HCL GLOBAL SYSTEMS INC,DATA ANALYST,74100.0,"AUSTIN, TX",2018-07-05,2018
6375,DS,HD STORE SUPPORT LLC,DATA SCIENTIST,140000.0,"ATLANTA, GA",2018-09-05,2018
6752,DS,HD STORE SUPPORT LLC,DATA SCIENTIST,150000.0,"ATLANTA, GA",2018-09-17,2018
10339,DA,HEALTH CARE FOR SPECIAL POPULATIONS,DATA ANALYTICS ENGINEER,72946.0,"ARLINGTON, TX",2018-03-22,2018
10353,DA,HEALTH CARE FOR SPECIAL POPULATIONS,DATA ANALYTICS ENGINEER,82000.0,"HOUSTON, TX",2018-04-11,2018
8989,DA,HEALTH CURRENT,SENIOR DATA ANALYST,74160.0,"PHOENIX, AZ",2018-02-28,2018
